# The three INPUTS of StrongRowView.gatedRate and the OUTPUT it produced, one
# line per recorded second, for three rows written by this app. Read by
# scripts/lock_snap_replay.py; every figure #193 and its pull request quote is
# derived from this file.
#
# FORMAT
#   ROW <key> <label>                       starts a row
#   REC <rate_raw> <lock_rate> <rate_base> <row_stroke_rate>
#                                           one recorded second, in timestamp
#                                           order, all four in spm
#   Lines beginning with # and blank lines are ignored.
#
# WHY FOUR COLUMNS ON ONE LINE, when scripts/fixtures/cue_work_laps.txt holds
# one series and its companion holds the other. gatedRate's ARGUMENT LIST is
# the tuple (median rate, lock period, established rate): the three are read in
# the same call, and a replay that paired a median with a lock from a different
# second would be replaying a machine that never ran. Here alignment is
# intrinsic to the line rather than checked across files. `row_stroke_rate` is
# the fourth column because it is what the call RETURNED -- it is the target
# the transcription is proved against, not a fifth input.
#
# The scoring selectors that gatedRate never sees -- step_type and
# enhanced_speed -- are NOT here. They are in the companion,
# scripts/fixtures/lock_snap_context.txt, for the reason lock_guard_speed.txt
# states for itself: a series the decision never reads must not be able to move
# a figure the decision produces.
#
# PROVENANCE, so this is reproducible from the originals with any FIT decoder:
#   source files   i183553852.fit, i178249719.fit, i174014735.fit
#   values         the developer fields of record messages (FIT global message
#                  20), in timestamp order, no lap filtering of any kind:
#                    rate_raw         developer field id 23
#                    lock_rate        developer field id 20
#                    rate_base        developer field id 24
#                    row_stroke_rate  developer field id 0
#   selection      a record is written here only if it carries ALL FOUR. That
#                  drops 1 record of i178249719's 3003 and none of the other
#                  two rows'.
#   lock period    lock_rate is the RATE. gatedRate takes a PERIOD, so the
#                  replay passes 60/lock_rate and 0.0 for no lock -- the same
#                  inverse StrongRowView.lockRateOf applies on the way out.
#   precision      float32 in the file, written here to 6 decimal places with
#                  trailing zeros stripped. Measured, not assumed: at 6 dp no
#                  record's branch decision or output moves under the shipped
#                  rule or under the guard at any tolerance in 0.07-0.15; at
#                  5 dp and at 4 dp, two records of i183553852 flip branch.
#
# ABSENCE. No record written here is MISSING any of the four columns -- that is
# what the selection rule above guarantees -- so this file needs no absence
# marker, which is stated rather than left to be noticed. A 0 is never absence
# here either; each column has its own in-band meaning for it, and they are not
# the same meaning:
#   rate_raw         0 is "the stroke ring has timed out or nothing has been
#                    measured". It is not a 0 spm cadence.
#   lock_rate        0 is LOCK_RATE_NONE, the app's NO-LOCK sentinel. A real
#                    lock is a rate in [MIN_RATE, MAX_RATE] = [6, 40], so 0 is
#                    out of band by construction (updateAutocorr searches only
#                    lags in [60/MAX_RATE, 60/MIN_RATE]).
#   rate_base        0 is RATE_BASE_NONE, "no established rate yet".
#   row_stroke_rate  0 is the app's NO-DATA sentinel: outputRate() returns 0.0
#                    when nothing has been measured and drawRate renders it
#                    "--.-". The same convention cue_work_laps.txt states.
#
# CROSS-CHECKS a reader can run against the originals, all pinned by
# scripts/test_lock_snap_replay.py:
#   records written           i183553852 3385, i178249719 3002, i174014735 2276
#   the shipped gatedRate replayed from columns 1-3 reproduces column 4 on
#                             3382/3385, 2997/3002 and 2274/2276 records
#   snaps fired (the shipped rule substituting the lock)
#                             643, 356 and 175
#   i183553852 record 2489    rate_raw 18.518518, lock_rate 6.383, output 6.383
#   i183553852 record 2503    rate_raw 10.416667, lock_rate 33.333, output
#                             33.333
#
# THE TEN RECORDS THAT DO NOT REPRODUCE ARE AN UNEXPLAINED RESIDUAL (#194),
# recorded here rather than attributed. Three of them -- i183553852 1490 and
# 3340, i178249719 2941 -- are reproduced exactly by the shipped gatedRate
# evaluated with the NEXT record's lock_rate, i.e. the recorded output is one
# lock update ahead of the recorded lock. The obvious mechanism is RULED OUT at
# source: onTick writes row_stroke_rate at source/StrongRowView.mc:1982 and the
# diagnostics at :2163-2191, both inside the one `if (mStarted && !mPaused)`
# block that opens at :1981 and closes at :2380 (verified at d2cd8a6), and
# nothing between them touches mRate or mAcPeriod. Nothing in this repository
# decodes a file this app wrote, so the cause is not answerable from here.
# scripts/lock_snap_replay.py `reproduce` prints the residual list rather than
# rounding it away, and every figure taken from this fixture is computed from
# the REPLAYED series so the residual cannot contaminate a before/after pair.
ROW i183553852 8x3' strength-endurance, the row #193 was reported from
REC 0 23.076923 0 0
REC 0 23.076923 0 0
REC 0 23.076923 0 0
REC 0 23.076923 0 0
REC 0 23.076923 0 0
REC 7.109003 23.076923 23.076923 23.076923
REC 11.627908 23.076923 23.076923 23.076923
REC 11.627908 23.809525 23.076923 23.809525
REC 11.627908 23.809525 23.076923 23.809525
REC 25.423721 23.809525 23.663624 25.423721
REC 25.423721 23.809525 23.663624 25.423721
REC 25.423721 23.809525 23.663624 25.423721
REC 22.388088 23.809525 23.34474 22.388088
REC 22.388088 22.123894 23.34474 22.388088
REC 22.388088 22.123894 23.34474 22.388088
REC 20.000051 21.222412 22.508568 20.000051
REC 20.000051 21.222412 22.508568 20.000051
REC 20.000051 20.715944 22.508568 20.000051
REC 20.000051 20.715944 21.881439 20.000051
REC 20.000051 20.423504 21.881439 20.000051
REC 20.000051 20.423504 21.881439 20.000051
REC 19.736885 20.251968 21.345301 19.736885
REC 19.736885 20.251968 21.345301 19.736885
REC 19.736885 20.150423 21.345301 19.736885
REC 19.736786 20.150423 20.943172 19.736786
REC 19.736786 20.089985 20.943172 19.736786
REC 19.736786 20.089985 20.943172 19.736786
REC 19.230799 20.053894 20.515079 19.230799
REC 19.230799 20.053894 20.515079 19.230799
REC 19.230799 19.511164 20.515079 19.230799
REC 19.230799 19.511164 20.19401 19.230799
REC 19.230799 19.199402 20.19401 19.230799
REC 19.230799 19.199402 20.19401 19.230799
REC 19.230799 19.01708 19.953207 19.230799
REC 19.230799 19.01708 19.953207 19.230799
REC 19.230799 19.01708 19.953207 19.230799
REC 19.230799 19.398422 19.772606 19.230799
REC 19.230799 19.398422 19.772606 19.230799
REC 19.230799 19.634659 19.772606 19.230799
REC 19.230799 19.634659 19.772606 19.230799
REC 19.230799 19.779182 19.637154 19.230799
REC 19.230799 19.779182 19.637154 19.230799
REC 19.230799 19.866922 19.637154 19.230799
REC 19.230799 19.866922 19.637154 19.230799
REC 19.230799 19.404556 19.535564 19.230799
REC 19.230799 19.404556 19.535564 19.230799
REC 19.230799 19.137325 19.459373 19.230799
REC 19.230799 19.137325 19.459373 19.230799
REC 19.230799 18.980492 19.459373 19.230799
REC 19.230799 18.980492 19.459373 19.230799
REC 19.230799 18.887619 19.402229 19.230799
REC 19.230799 18.887619 19.402229 19.230799
REC 18.750017 18.832331 19.239176 18.750017
REC 18.750017 18.832331 19.239176 18.750017
REC 18.750017 18.799313 19.239176 18.750017
REC 18.750017 18.799313 19.239176 18.750017
REC 18.750017 18.779558 19.116886 18.750017
REC 18.750017 18.779558 19.116886 18.750017
REC 18.750017 18.767723 19.116886 18.750017
REC 18.750017 18.767723 19.116886 18.750017
REC 18.750017 18.76063 19.025169 18.750017
REC 18.750017 18.76063 19.025169 18.750017
REC 18.750017 18.756376 19.025169 18.750017
REC 18.750017 18.756376 18.956381 18.750017
REC 18.750017 18.753826 18.956381 18.750017
REC 18.750017 18.753826 18.956381 18.750017
REC 18.750017 18.752295 18.904789 18.750017
REC 18.750017 18.752295 18.904789 18.750017
REC 18.750017 18.751377 18.904789 18.750017
REC 19.230799 18.751377 18.986292 19.230799
REC 19.230799 20.271236 18.986292 19.230799
REC 19.230799 20.271236 18.986292 19.230799
REC 20 20.161865 19.239719 20
REC 20 20.161865 19.239719 20
REC 20 20.096806 19.239719 20
REC 19.230799 20.096806 19.23749 19.230799
REC 19.230799 20.057974 19.23749 19.230799
REC 19.230799 20.057974 19.23749 19.230799
REC 20 20.034744 19.428118 20
REC 20 20.034744 19.428118 20
REC 20 20.020832 19.428118 20
REC 20.833298 20.020832 19.779413 20.833298
REC 20.833298 20.012495 19.779413 20.833298
REC 20.833298 20.012495 19.779413 20.833298
REC 20.833298 20.007496 20.042885 20.833298
REC 20.833298 20.007496 20.042885 20.833298
REC 20.833298 20.004498 20.240488 20.833298
REC 20.833298 20.004498 20.240488 20.833298
REC 20.833298 20.002699 20.240488 20.833298
REC 20.833298 20.002699 20.240488 20.833298
REC 20.833298 20.001619 20.388691 20.833298
REC 20.833298 20.001619 20.388691 20.833298
REC 20.833408 20.000973 20.49987 20.833408
REC 20.833408 20.000973 20.49987 20.833408
REC 20.833408 20.000586 20.49987 20.833408
REC 20.833298 20.000586 20.583227 20.833298
REC 20.833298 20.000351 20.583227 20.833298
REC 20.833298 20.000351 20.583227 20.833298
REC 20.833298 20.000212 20.645744 20.833298
REC 20.833298 20.000212 20.645744 20.833298
REC 20.833298 20.000128 20.645744 20.833298
REC 20.833298 20.000128 20.692633 20.833298
REC 20.833298 20.548027 20.692633 20.833298
REC 20.833298 20.548027 20.692633 20.833298
REC 21.126787 20.891417 20.80117 21.126787
REC 21.126787 20.891417 20.80117 21.126787
REC 21.126787 21.103014 20.80117 21.126787
REC 21.428665 21.103014 20.958044 21.428665
REC 21.428665 21.232044 20.958044 21.428665
REC 21.428665 21.232044 21.075699 21.428665
REC 21.428665 21.310221 21.075699 21.428665
REC 21.428665 21.310221 21.075699 21.428665
REC 21.739054 21.357405 21.241537 21.739054
REC 21.739054 21.357405 21.241537 21.739054
REC 21.739054 21.385817 21.241537 21.739054
REC 21.739054 21.385817 21.365917 21.739054
REC 21.739054 21.402899 21.365917 21.739054
REC 21.739054 21.402899 21.365917 21.739054
REC 21.739054 21.41316 21.459202 21.739054
REC 21.739054 21.41316 21.459202 21.739054
REC 21.739174 21.419323 21.529194 21.739174
REC 21.739174 21.419323 21.529194 21.739174
REC 21.739174 21.423023 21.529194 21.739174
REC 21.739174 21.423023 21.581688 21.739174
REC 21.739174 21.425241 21.581688 21.739174
REC 21.739174 21.425241 21.581688 21.739174
REC 21.126675 21.426575 21.467934 21.126675
REC 21.126675 21.426575 21.467934 21.126675
REC 21.126675 21.427374 21.467934 21.126675
REC 20.833298 21.427374 21.309275 20.833298
REC 20.833298 20.832655 21.309275 20.833298
REC 20.833298 20.832655 21.309275 20.833298
REC 20.833298 21.067001 21.190281 20.833298
REC 20.833298 21.067001 21.190281 20.833298
REC 20.833298 20.626825 21.190281 20.833298
REC 20.547958 20.626825 21.029701 20.547958
REC 20.547958 20.371439 21.029701 20.547958
REC 20.547958 20.371439 21.029701 20.547958
REC 20.833298 20.781525 20.9806 20.833298
REC 20.833298 20.781525 20.9806 20.833298
REC 20.833298 21.035599 20.9806 20.833298
REC 20.833298 21.035599 20.943775 20.833298
REC 20.833298 21.191046 20.943775 20.833298
REC 21.126787 21.191046 20.989529 21.126787
REC 21.126787 21.285421 20.989529 21.126787
REC 21.126787 21.285421 20.989529 21.126787
REC 21.126787 21.342451 21.023844 21.126787
REC 21.126787 21.342451 21.023844 21.126787
REC 21.126787 21.376818 21.023844 21.126787
REC 21.126787 21.376818 21.04958 21.126787
REC 21.126787 21.397491 21.04958 21.126787
REC 21.126787 21.397491 21.04958 21.126787
REC 20.833298 21.409912 20.99551 20.833298
REC 20.833298 21.409912 20.99551 20.833298
REC 20.833298 21.417372 20.99551 20.833298
REC 21.126787 21.417372 21.02833 21.126787
REC 21.126787 21.417372 21.02833 21.126787
REC 21.126787 20.826981 21.02833 21.126787
REC 21.126787 20.826981 21.02833 21.126787
REC 20.833298 20.488117 20.979572 20.833298
REC 20.833298 20.488117 20.979572 20.833298
REC 20.833298 20.290039 20.943005 20.833298
REC 20.833298 20.290039 20.943005 20.833298
REC 20.833298 20.173019 20.943005 20.833298
REC 20.833298 20.173019 20.943005 20.833298
REC 20.548065 20.103455 20.844269 20.548065
REC 20.548065 20.103455 20.844269 20.548065
REC 20.548065 20.061945 20.770218 20.548065
REC 20.548065 20.061945 20.770218 20.548065
REC 20.548065 20.037123 20.770218 20.548065
REC 20.548065 20.037123 20.770218 20.548065
REC 20.548065 20.022259 20.71468 20.548065
REC 20.548065 20.022259 20.71468 20.548065
REC 20.548065 20.01335 20.673027 20.548065
REC 20.548065 20.01335 20.673027 20.548065
REC 20.548065 20.556398 20.641787 20.548065
REC 20.548065 20.556398 20.641787 20.548065
REC 20.548065 20.896608 20.641787 20.548065
REC 20.548065 20.896608 20.641787 20.548065
REC 20 20.528488 20.48134 20
REC 20 20.528488 20.48134 20
REC 21.126787 20.879293 20.642702 21.126787
REC 21.126787 20.879293 20.642702 21.126787
REC 21.126787 21.095591 20.642702 21.126787
REC 21.126787 21.095591 20.642702 21.126787
REC 20.833298 20.643259 20.690351 20.833298
REC 20.833298 20.643259 20.690351 20.833298
REC 20.833298 20.381054 20.690351 20.833298
REC 20.833298 20.381054 20.726088 20.833298
REC 20.833298 20.226904 20.726088 20.833298
REC 20.833298 20.226904 20.726088 20.833298
REC 20.833298 20.691027 20.75289 20.833298
REC 20.833298 20.691027 20.75289 20.833298
REC 21.428665 20.979868 20.921833 21.428665
REC 21.428665 20.979868 20.921833 21.428665
REC 21.428665 21.157076 20.921833 21.428665
REC 20.833298 21.157076 20.8997 20.833298
REC 20.833298 21.264845 20.8997 20.833298
REC 20.833298 21.264845 20.8997 20.833298
REC 21.428665 21.330036 21.03194 21.428665
REC 21.428665 21.330036 21.03194 21.428665
REC 21.428665 21.369343 21.03194 21.428665
REC 21.739054 21.369343 21.208719 21.739054
REC 21.739054 21.392996 21.208719 21.739054
REC 21.739054 21.392996 21.208719 21.739054
REC 21.739054 21.407211 21.341303 21.739054
REC 21.739054 21.407211 21.341303 21.739054
REC 22.058813 21.415752 21.520679 22.058813
REC 22.058813 21.415752 21.520679 22.058813
REC 22.058813 21.420877 21.520679 22.058813
REC 22.058813 21.420877 21.655212 22.058813
REC 22.058813 21.423956 21.655212 22.058813
REC 22.058813 21.423956 21.655212 22.058813
REC 22.058813 21.425802 21.756113 22.058813
REC 22.058813 21.425802 21.756113 22.058813
REC 22.058813 21.426912 21.756113 22.058813
REC 22.058813 21.426912 21.831787 22.058813
REC 22.058813 21.427576 21.831787 22.058813
REC 22.058813 21.427576 21.888544 22.058813
REC 22.058813 21.427975 21.888544 22.058813
REC 22.058813 21.427975 21.888544 22.058813
REC 21.428665 21.428215 21.773575 21.428665
REC 21.428665 21.428215 21.773575 21.428665
REC 21.428665 21.428358 21.773575 21.428665
REC 21.428665 21.428358 21.687347 21.428665
REC 21.428665 21.428444 21.687347 21.428665
REC 21.428665 21.428444 21.687347 21.428665
REC 20.270329 21.428495 21.333092 20.270329
REC 20.270329 21.428495 21.333092 20.270329
REC 20.270329 20.833292 21.333092 20.270329
REC 20.270329 20.833292 21.067402 20.270329
REC 20.270329 20.491779 21.067402 20.270329
REC 20.270329 20.491779 21.067402 20.270329
REC 20.270329 20.292194 20.868134 20.270329
REC 20.270329 20.292194 20.868134 20.270329
REC 20.270329 20.73197 20.868134 20.270329
REC 21.428431 20.73197 21.008207 21.428431
REC 21.428431 21.005104 21.008207 21.428431
REC 21.739294 21.005104 21.190979 21.739294
REC 21.739294 21.172468 21.190979 21.739294
REC 21.739294 21.172468 21.190979 21.739294
REC 21.739294 21.274172 21.328058 21.739294
REC 21.739294 21.274172 21.328058 21.739294
REC 21.739294 21.335665 21.328058 21.739294
REC 22.058813 21.335665 21.510746 22.058813
REC 22.058813 21.37273 21.510746 22.058813
REC 22.388121 21.37273 21.730089 22.388121
REC 22.388121 22.023285 21.730089 22.388121
REC 22.388121 22.023285 21.730089 22.388121
REC 22.388121 22.43298 21.894596 22.388121
REC 22.388121 22.43298 21.894596 22.388121
REC 22.388121 22.020126 21.894596 22.388121
REC 21.739294 22.020126 21.85577 21.739294
REC 21.739294 21.779627 21.85577 21.739294
REC 21.739294 21.779627 21.85577 21.739294
REC 22.727146 21.637836 22.073614 22.727146
REC 22.727146 21.637836 22.073614 22.727146
REC 22.727146 22.191381 22.236998 22.727146
REC 22.727146 22.191381 22.236998 22.727146
REC 22.727146 21.879833 22.236998 22.727146
REC 22.727146 21.879833 22.359535 22.727146
REC 22.727146 22.343451 22.359535 22.727146
REC 22.727146 22.343451 22.359535 22.727146
REC 22.727146 22.631174 22.451439 22.727146
REC 22.727146 22.631174 22.451439 22.727146
REC 22.727409 22.807392 22.520432 22.727409
REC 22.727409 22.807392 22.520432 22.727409
REC 22.727409 22.914446 22.520432 22.727409
REC 22.727146 22.914446 22.572109 22.727146
REC 22.727146 22.979162 22.572109 22.727146
REC 22.727146 22.979162 22.572109 22.727146
REC 22.727146 22.332756 22.610868 22.727146
REC 22.727146 22.332756 22.610868 22.727146
REC 22.727146 21.962078 22.610868 22.727146
REC 22.058813 21.962078 22.472855 22.058813
REC 22.058813 21.74552 22.472855 22.058813
REC 22.058813 21.74552 22.369345 22.058813
REC 22.058813 21.74552 22.369345 22.058813
REC 22.058813 21.617622 22.369345 22.058813
REC 22.058813 21.617622 22.369345 22.058813
REC 22.058813 21.541605 22.291712 22.058813
REC 22.058813 21.541605 22.291712 22.058813
REC 22.727146 22.130547 22.40057 22.727146
REC 22.727146 22.130547 22.40057 22.727146
REC 22.727409 22.499628 22.482281 22.727409
REC 22.727409 22.499628 22.482281 22.727409
REC 22.727409 22.727043 22.482281 22.727409
REC 22.727409 22.727043 22.482281 22.727409
REC 22.727409 22.865715 22.543564 22.727409
REC 22.727409 22.865715 22.543564 22.727409
REC 22.727146 22.949734 22.589458 22.727146
REC 22.727146 22.949734 22.589458 22.727146
REC 22.388121 23.000441 22.539124 22.388121
REC 22.388121 23.000441 22.539124 22.388121
REC 22.388121 22.34481 22.539124 22.388121
REC 22.388121 22.34481 22.539124 22.388121
REC 22.388121 21.969072 22.501373 22.388121
REC 22.388121 21.969072 22.501373 22.388121
REC 21.739054 21.749634 22.310793 21.739054
REC 21.739054 21.749634 22.310793 21.739054
REC 22.388121 21.620062 22.330124 22.388121
REC 22.388121 21.620062 22.330124 22.388121
REC 22.388121 21.543056 22.330124 22.388121
REC 22.388121 21.543056 22.330124 22.388121
REC 21.739054 21.497118 22.182356 21.739054
REC 21.739054 21.497118 22.182356 21.739054
REC 21.739054 21.469648 22.182356 21.739054
REC 22.388121 21.469648 22.233797 22.388121
REC 22.388121 22.084923 22.233797 22.388121
REC 22.388121 22.084923 22.233797 22.388121
REC 22.058813 21.817616 22.190052 22.058813
REC 22.058813 21.817616 22.190052 22.058813
REC 22.388121 22.304478 22.239569 22.388121
REC 22.388121 22.304478 22.239569 22.388121
REC 22.388121 22.607168 22.239569 22.388121
REC 22.388121 22.607168 22.276707 22.388121
REC 22.388121 22.792757 22.276707 22.388121
REC 22.388121 22.792757 22.276707 22.388121
REC 22.388121 22.905579 22.30456 22.388121
REC 22.388121 22.905579 22.30456 22.388121
REC 22.388121 22.290998 22.30456 22.388121
REC 22.058813 22.290998 22.243122 22.058813
REC 22.058813 21.93783 22.243122 22.058813
REC 22.058813 21.93783 22.243122 22.058813
REC 22.058813 21.731251 22.197044 22.058813
REC 22.058813 21.731251 22.197044 22.058813
REC 22.058813 21.609159 22.162487 22.058813
REC 22.058813 21.609159 22.162487 22.058813
REC 22.058813 21.53656 22.162487 22.058813
REC 22.058813 21.53656 22.136568 22.058813
REC 22.058813 22.127354 22.136568 22.058813
REC 23.076868 22.127354 22.371643 23.076868
REC 23.076868 22.497648 22.371643 23.076868
REC 23.076868 22.497648 22.371643 23.076868
REC 23.076868 22.725834 22.547949 23.076868
REC 23.076868 22.725834 22.547949 23.076868
REC 23.076868 22.864981 22.547949 23.076868
REC 23.076868 22.864981 22.68018 23.076868
REC 23.076868 22.949289 22.68018 23.076868
REC 23.076868 22.949289 22.68018 23.076868
REC 23.076868 23.000174 22.779352 23.076868
REC 23.076868 23.000174 22.779352 23.076868
REC 22.058813 23.030813 22.599216 22.058813
REC 22.058813 23.030813 22.599216 22.058813
REC 22.058813 22.362 22.599216 22.058813
REC 22.058813 22.362 22.464115 22.058813
REC 22.058813 21.979038 22.464115 22.058813
REC 22.058813 21.979038 22.464115 22.058813
REC 21.739054 21.755493 22.28285 21.739054
REC 21.739054 21.755493 22.28285 21.739054
REC 21.739054 21.623537 22.28285 21.739054
REC 20.833298 21.623537 21.920462 20.833298
REC 20.833298 21.545126 21.920462 20.833298
REC 20.833298 21.545126 21.920462 20.833298
REC 21.428665 21.498354 21.797512 21.428665
REC 21.428665 21.498354 21.797512 21.428665
REC 21.428665 21.470387 21.705299 21.428665
REC 21.428665 21.470387 21.705299 21.428665
REC 21.428665 21.453642 21.705299 21.428665
REC 21.739054 21.453642 21.713737 21.739054
REC 21.739054 21.443607 21.713737 21.739054
REC 21.739054 21.443607 21.713737 21.739054
REC 21.428665 21.437592 21.642469 21.428665
REC 21.428665 21.437592 21.642469 21.428665
REC 21.428665 21.433983 21.642469 21.428665
REC 22.387865 21.433983 21.828819 22.387865
REC 22.387865 21.431818 21.828819 22.387865
REC 22.387865 21.431818 21.96858 22.387865
REC 22.387865 21.430521 21.96858 22.387865
REC 22.387865 21.430521 21.96858 22.387865
REC 22.387865 21.429741 22.073402 22.387865
REC 22.387865 21.429741 22.073402 22.387865
REC 22.387865 21.429274 22.073402 22.387865
REC 22.058813 21.429274 22.069756 22.058813
REC 22.058813 21.428993 22.069756 22.058813
REC 22.387865 21.428993 22.149282 22.387865
REC 22.387865 21.428825 22.149282 22.387865
REC 22.387865 21.428825 22.149282 22.387865
REC 22.388121 22.058987 22.208992 22.388121
REC 22.388121 22.058987 22.208992 22.388121
REC 22.388121 22.455191 22.208992 22.388121
REC 22.388121 22.455191 22.253775 22.388121
REC 22.388121 22.69982 22.253775 22.388121
REC 22.388121 22.69982 22.287361 22.388121
REC 22.388121 22.849174 22.287361 22.388121
REC 22.388121 22.849174 22.287361 22.388121
REC 22.388121 22.939732 22.312551 22.388121
REC 22.388121 22.939732 22.312551 22.388121
REC 22.388121 22.994413 22.312551 22.388121
REC 22.058813 22.994413 22.249117 22.058813
REC 22.058813 23.027346 22.249117 22.058813
REC 22.058813 23.027346 22.201542 22.058813
REC 22.058813 23.047152 22.201542 22.058813
REC 22.058813 23.047152 22.201542 22.058813
REC 22.058813 23.059052 22.165859 22.058813
REC 22.058813 23.059052 22.165859 22.058813
REC 22.058813 22.377966 22.165859 22.058813
REC 22.058813 22.377966 22.139097 22.058813
REC 22.058813 22.652407 22.139097 22.058813
REC 22.058813 22.652407 22.119026 22.058813
REC 22.058813 22.652407 22.119026 22.058813
REC 22.058813 22.820326 22.119026 22.058813
REC 22.058813 22.820326 22.119026 22.058813
REC 21.739294 22.922276 22.024094 21.739294
REC 21.739294 22.922276 22.024094 21.739294
REC 21.739294 22.300484 21.952894 21.739294
REC 21.739294 22.300484 21.952894 21.739294
REC 21.739294 21.94334 21.952894 21.739294
REC 21.739294 21.94334 21.952894 21.739294
REC 22.388121 22.383142 22.061701 22.388121
REC 22.388121 22.383142 22.061701 22.388121
REC 21.739054 21.991289 21.981039 21.739054
REC 21.739054 21.991289 21.981039 21.739054
REC 22.059061 21.762693 22.000546 22.059061
REC 22.059061 21.762693 22.000546 22.059061
REC 22.059061 21.627804 22.000546 22.059061
REC 22.059061 21.627804 22.000546 22.059061
REC 22.059061 21.547668 22.015175 22.059061
REC 22.059061 21.547668 22.015175 22.059061
REC 22.059061 21.499872 22.026146 22.059061
REC 22.059061 21.499872 22.026146 22.059061
REC 21.428665 21.471296 21.876776 21.428665
REC 21.428665 21.471296 21.876776 21.428665
REC 21.428665 21.454187 21.876776 21.428665
REC 21.428665 21.454187 21.876776 21.428665
REC 21.428665 21.443935 21.764748 21.428665
REC 21.428665 21.443935 21.764748 21.428665
REC 21.428665 21.437788 21.764748 21.428665
REC 21.428665 21.437788 21.680727 21.428665
REC 21.428665 21.434101 21.680727 21.428665
REC 22.059061 21.434101 21.775311 22.059061
REC 22.059061 21.431889 21.775311 22.059061
REC 22.059061 21.431889 21.775311 22.059061
REC 22.727673 22.060932 22.013401 22.727673
REC 22.727673 22.060932 22.013401 22.727673
REC 22.727673 22.4564 22.013401 22.727673
REC 22.727673 22.4564 22.191969 22.727673
REC 22.727673 22.700562 22.191969 22.727673
REC 22.727673 22.700562 22.325895 22.727673
REC 22.727673 22.849625 22.325895 22.727673
REC 22.727673 22.849625 22.325895 22.727673
REC 22.727673 22.940004 22.42634 22.727673
REC 22.727673 22.940004 22.42634 22.727673
REC 22.727673 22.994577 22.42634 22.727673
REC 22.727146 22.994577 22.501541 22.727146
REC 22.727146 23.027445 22.501541 22.727146
REC 22.727146 23.027445 22.557941 22.727146
REC 22.727146 23.047211 22.557941 22.727146
REC 22.727146 23.047211 22.557941 22.727146
REC 22.727673 23.059088 22.600374 22.727673
REC 22.727673 23.059088 22.600374 22.727673
REC 23.077139 23.066219 22.719566 23.077139
REC 23.077139 23.066219 22.719566 23.077139
REC 23.077139 23.070499 22.719566 23.077139
REC 23.077139 23.070499 22.80896 23.077139
REC 23.077139 23.073069 22.80896 23.077139
REC 23.077139 23.073069 22.80896 23.077139
REC 23.077139 23.074612 22.876005 23.077139
REC 23.077139 23.074612 22.876005 23.077139
REC 23.077139 23.075537 22.876005 23.077139
REC 21.739054 23.075537 22.591766 21.739054
REC 21.739054 22.387276 22.591766 21.739054
REC 21.739054 22.387276 22.591766 21.739054
REC 21.12656 21.993681 22.225464 21.12656
REC 21.12656 21.993681 22.225464 21.12656
REC 21.12656 21.764099 22.225464 21.12656
REC 20.833298 21.764099 21.877422 20.833298
REC 20.833298 21.628635 21.877422 20.833298
REC 21.12656 21.628635 21.689707 21.12656
REC 21.12656 21.548164 21.689707 21.12656
REC 21.12656 21.548164 21.689707 21.12656
REC 21.12656 21.500168 21.689707 21.12656
REC 20.833298 21.500168 21.475605 20.833298
REC 20.833298 20.873882 21.475605 20.833298
REC 20.833298 20.873882 21.475605 20.833298
REC 20.548065 20.515324 21.243721 20.548065
REC 20.548065 20.515324 21.243721 20.548065
REC 20.833298 20.30604 21.141115 20.833298
REC 20.833298 20.30604 21.141115 20.833298
REC 20.833298 20.182508 21.141115 20.833298
REC 21.12656 20.182508 21.137476 21.12656
REC 21.12656 20.109108 21.137476 21.12656
REC 21.12656 20.109108 21.137476 21.12656
REC 20.548065 20.065323 20.990124 20.548065
REC 20.548065 20.065323 20.990124 20.548065
REC 20.548065 20.589264 20.990124 20.548065
REC 20.833298 20.589264 20.950916 20.833298
REC 20.833298 20.916973 20.950916 20.833298
REC 20.833298 20.916973 20.950916 20.833298
REC 21.12656 21.118654 20.994827 21.12656
REC 21.12656 21.118654 20.994827 21.12656
REC 21.12656 21.241539 21.02776 21.12656
REC 21.12656 21.241539 21.02776 21.12656
REC 21.12656 21.31596 21.02776 21.12656
REC 21.739054 21.31596 21.205584 21.739054
REC 21.739054 21.360863 21.205584 21.739054
REC 21.739054 21.360863 21.205584 21.739054
REC 21.739054 21.387896 21.338951 21.739054
REC 21.739054 21.387896 21.338951 21.739054
REC 21.739054 22.032942 21.338951 21.739054
REC 21.739054 22.032942 21.438976 21.739054
REC 21.739054 21.787149 21.438976 21.739054
REC 21.739054 21.787149 21.513996 21.739054
REC 21.739054 21.642288 21.513996 21.739054
REC 21.739054 21.642288 21.513996 21.739054
REC 21.739054 21.556293 21.570261 21.739054
REC 21.739054 21.556293 21.570261 21.739054
REC 21.739054 21.505024 21.570261 21.739054
REC 21.428665 21.505024 21.534863 21.428665
REC 21.428665 21.474379 21.534863 21.428665
REC 21.428665 21.474379 21.534863 21.428665
REC 21.428665 21.456034 21.508312 21.428665
REC 21.428665 21.456034 21.508312 21.428665
REC 21.428665 21.445042 21.508312 21.428665
REC 21.428665 21.445042 21.4884 21.428665
REC 21.428665 21.438452 21.4884 21.428665
REC 21.428665 21.438452 21.4884 21.428665
REC 19.736984 20.838936 21.050545 19.736984
REC 19.736984 20.838936 21.050545 19.736984
REC 19.736984 20.495056 21.050545 19.736984
REC 19.736984 20.495056 20.722155 19.736984
